ClimateZone	Date	Rain	AirTemperatureMax	AirTemperatureMin	GlobalSolarRadiation	WindSpeed	ReferenceEvapotranspiration
C02	15-02-1997	0.9	7.7	-1	6.1352	2.3	0.8
C02	16-02-1997	0	6.8	1.4	6.4484	3.1	1.3
C02	17-02-1997	0	3.6	-2.5	6.3419	1.1	0.6
C02	18-02-1997	0	4.6	-4.6	7.9067	1.2	0.5
C02	19-02-1997	0	9.3	-0.7	8.8002	2.5	1.1
C02	20-02-1997	0	12.5	-2.4	11.0932	2.5	1.1
C02	21-02-1997	0	13.8	1.5	10.0912	1	0.9
C02	22-02-1997	0	16.2	0.8	10.8186	1.2	1
C02	23-02-1997	0	15.8	-0.9	12.5042	0.7	0.8
C02	24-02-1997	0	13.5	-1.3	9.5475	1.8	0.9
C02	25-02-1997	0	15.7	1	9.2944	3.1	1.3
C02	26-02-1997	2.2	16.9	6.8	7.2673	1.9	1.4
C02	27-02-1997	0	11.3	1.8	9.2911	3.4	1.4
C02	28-02-1997	0	10.8	0.2	12.0207	1.8	1.2
C02	01-03-1997	0	14.3	-3	11.5674	0.9	0.9
C02	02-03-1997	0	18.3	-1.1	13.4932	1.1	1.2
C02	03-03-1997	0	20.5	0.9	11.643	2	1.6
C02	04-03-1997	0	7.9	5.7	5.2814	1.5	1.1
C02	05-03-1997	0	11.7	-1	11.8936	0.7	0.9
C02	06-03-1997	0	13.4	-1.4	11.5596	0.8	0.9
C02	07-03-1997	0	12.4	-0.3	11.1819	1.6	1.2
C02	08-03-1997	0	12.1	-1.3	14.3717	1.1	1.3
C02	09-03-1997	0	14.5	-3.2	15.2707	0.8	1.2
C02	10-03-1997	0	14.5	1.3	14.3118	1.8	1.6
C02	11-03-1997	0	12.7	-1.1	15.0013	1.1	1.3
C02	12-03-1997	0	14.1	-3.5	15.979	1.2	1.3
C02	13-03-1997	0	18.1	-1.6	14.348	1.8	1.7
C02	14-03-1997	0	16.8	0.5	14.6822	1.2	1.6
C02	15-03-1997	0	16.3	2.7	13.1403	1.2	1.7
C02	16-03-1997	0	15.2	4.8	10.6713	2.7	1.9
C02	17-03-1997	1.2	12.4	2.4	9.2198	2.6	1.6
C02	18-03-1997	1.1	2.9	-0.3	5.7529	1.3	0.9
C02	19-03-1997	4	6.7	-0.4	6.7593	0.8	0.8
C02	20-03-1997	1	9.8	1.3	10.3124	3	1.6
C02	21-03-1997	1.7	4.7	-1.4	5.4727	1.2	0.9
C02	22-03-1997	1.8	7.1	-1.1	10.895	1.4	1.2
C02	23-03-1997	4	4.1	-0.5	5.9738	1.7	0.9
C02	24-03-1997	3	3.4	0	4.1567	0.8	0.7
C02	25-03-1997	1	7.9	-1.4	9.2048	0.7	1
C02	26-03-1997	0.3	7.8	2.1	9.5658	0.7	1.2
C02	27-03-1997	0	15.4	-0.9	14.6431	0.7	1.6
C02	28-03-1997	0.8	14.2	2.4	11.217	2.1	1.9
C02	29-03-1997	0	9.9	-0.6	16.5671	4.3	2.2
C02	30-03-1997	0	8.7	-0.2	14.7391	4.6	2.4
C02	31-03-1997	4	10.6	-1.6	11.3535	2.2	1.4
C02	01-04-1997	0.8	13.7	5.8	11.583	3	2.2
C02	02-04-1997	0	19.1	1.8	18.3481	2	2.4
C02	03-04-1997	0	19.1	5.7	17.217	1.4	2.5
C02	04-04-1997	0	11.5	6.3	13.0483	5.2	3.3
C02	05-04-1997	0	9.6	-1.1	11.6104	1.8	1.6
C02	06-04-1997	0	12.5	0.8	17.2571	5.2	3
C02	07-04-1997	0	6.1	-0.3	14.919	6.4	3.2
C02	08-04-1997	0	10.1	-3.7	19.2691	2.3	2.3
C02	09-04-1997	0	12.2	-4.2	19.9992	1.1	2.1
C02	10-04-1997	0	20.3	-1.1	19.804	1.3	2.7
C02	11-04-1997	0.7	22.6	5.1	16.6372	3.7	3.9
C02	12-04-1997	3	10.5	0.7	14.4394	4.7	3
C02	13-04-1997	0.1	6.8	-1	16.1159	3	2.2
C02	14-04-1997	0.2	13.5	-4.1	17.4995	1	2
C02	15-04-1997	2	10.7	4.6	14.636	4.1	2.8
C02	16-04-1997	2	6.1	-1.9	14.0212	3.6	2
C02	17-04-1997	0	10.4	-3.1	17.6716	3.8	2.5
C02	18-04-1997	0	17.1	1.7	20.8267	2.6	3.2
C02	19-04-1997	0.3	17.5	0.5	18.1789	2.2	2.7
C02	20-04-1997	2.4	3.5	3.1	1.7867	3.6	1
C02	21-04-1997	0	7.7	0.4	13.51	3.9	2.6
C02	22-04-1997	0	8.5	2.9	8.8974	5.1	3.1
C02	23-04-1997	0	11.8	4.1	17.1719	4.6	3.6
C02	24-04-1997	0	15.3	-2.6	24.4761	1.8	2.9
C02	25-04-1997	0	19.6	-0.7	21.2143	1.9	3.1
C02	26-04-1997	0	15.2	5.4	13.03	1.3	2.2
C02	27-04-1997	2.8	16.3	3.7	14.0207	2.1	2.2
C02	28-04-1997	0.5	14.6	7.9	12.6567	0.8	2
C02	29-04-1997	10	15.5	5.5	12.949	0.8	1.9
C02	30-04-1997	0.7	18	7.9	16.3398	2.6	3.1
C02	01-05-1997	0	18.3	7.5	19.6601	5.1	4.3
C02	02-05-1997	0	21.1	3.7	23.669	1.7	3.5
C02	03-05-1997	0	27.8	5.4	25.4126	1.6	4.3
C02	04-05-1997	0	26.1	9.7	19.0255	1.4	3.8
C02	05-05-1997	0	23.8	6.2	23.5913	4.9	4.7
C02	06-05-1997	2	21.8	10.9	20.161	5.5	4.8
C02	07-05-1997	1.8	17	8.3	14.2095	2.6	2.7
C02	08-05-1997	10	14.1	6.4	11.5255	1.1	1.9
C02	09-05-1997	0.7	18	3.3	22.068	3.2	3.6
C02	10-05-1997	0	19.8	7.7	20.606	2.3	3.7
C02	11-05-1997	0	23.4	4.8	26.0876	2.9	4.4
C02	12-05-1997	0	27.4	9.2	22.4484	1.7	4.4
C02	13-05-1997	0	29.3	12.6	22.6491	1.5	4.7
C02	14-05-1997	0	28.5	13	24.0051	1.3	4.7
C02	15-05-1997	0	27.7	11.3	25.3815	2.4	5.2
C02	16-05-1997	0	28.1	10.4	26.8328	1.4	4.8
C02	17-05-1997	0	27.6	12	24.9141	1.5	4.7
C02	18-05-1997	0	28.8	11.9	24.9589	2	4.9
C02	19-05-1997	0	26.5	12.3	25.2052	2.1	4.9
C02	20-05-1997	0.6	28.2	11.7	23.9927	2.3	5
C02	21-05-1997	15	24.8	14.3	19.8096	3.1	4.8
C02	22-05-1997	6	19.2	11.1	15.3855	3.6	3.6
C02	23-05-1997	1.9	22	7.7	21.522	2.4	3.8
C02	24-05-1997	8	16.7	11.9	9.1088	2.1	2.1
C02	25-05-1997	0	16.9	8.9	22.7598	3.7	4.2
C02	26-05-1997	2.4	17	5.5	19.3711	2	3.1
C02	27-05-1997	2	19.5	9.9	17.9543	1.8	3.4
C02	28-05-1997	0	16	9.3	17.6167	3.8	3.9
C02	29-05-1997	0.1	18.5	4.1	24.0388	3.2	4.2
C02	30-05-1997	0	18.4	8.8	18.9695	5.4	4.8
C02	31-05-1997	0	16.2	7.4	22.7435	4.8	4.8
C02	01-06-1997	0.5	18.1	2.7	22.2941	1.7	3.4
C02	02-06-1997	0.9	15.9	10.4	10.6572	1.3	2.2
C02	03-06-1997	2	22.4	10.5	20.394	1.2	3.7
C02	04-06-1997	0.4	20.4	13.3	16.8099	1	3.3
C02	05-06-1997	1	22.1	9.1	18.3097	1.8	3.4
C02	06-06-1997	1	23.3	14.5	17.5653	1.4	3.6
C02	07-06-1997	0	23	13.3	22.4713	2.2	4.5
C02	08-06-1997	0	24	9.4	22.0151	1.7	3.9
C02	09-06-1997	0.2	26.5	12.7	23.6359	1.1	4.5
C02	10-06-1997	0	26.1	13.5	19.7593	1.6	4.2
C02	11-06-1997	0	27.1	11.7	23.346	1.7	4.6
C02	12-06-1997	2.7	26.9	15.2	19.8997	1.1	4.1
C02	13-06-1997	0	25.5	16.6	18.2871	1.2	3.9
C02	14-06-1997	11	28.9	15.7	22.0293	1.4	4.7
C02	15-06-1997	3	26.2	14.8	25.2612	2.2	5.3
C02	16-06-1997	1	25	15.1	19.857	2.1	4.3
C02	17-06-1997	31	25	15.5	17.4405	1.2	3.7
C02	18-06-1997	2	19.5	13.7	11.973	0.9	2.5
C02	19-06-1997	19	20.5	9.7	18.0987	1.3	3.1
C02	20-06-1997	8	23.8	14.4	18.4841	1.5	4
C02	21-06-1997	0	26	12.3	25.9524	3	5.3
C02	22-06-1997	25	27.3	15.1	22.1654	4.3	5.7
C02	23-06-1997	5	21.7	11	21.2456	1.6	3.9
C02	24-06-1997	3	22.4	9.5	20.7824	1.3	3.7
C02	25-06-1997	0	21.3	9	24.204	1.3	4.1
C02	26-06-1997	0	22.4	9.4	20.5813	2.6	3.9
C02	27-06-1997	0	25.9	14.2	22.1864	2.9	4.9
C02	28-06-1997	0.3	28.4	15.1	24.6734	2.1	5.2
C02	29-06-1997	0	29.9	15.1	27.3792	1.5	5.4
C02	30-06-1997	39	26.3	17.9	19.0168	2.8	4.8
C02	01-07-1997	8	22.2	13.4	19.4698	1.2	3.7
C02	02-07-1997	0	25.4	10.4	26.0868	1.8	4.7
C02	03-07-1997	0	26.7	13.2	24.0179	2.7	5.1
C02	04-07-1997	0	28.3	13.6	27.3853	2.1	5.5
C02	05-07-1997	9.8	22.7	16.3	15.2415	1.3	3.3
C02	06-07-1997	13.2	18	12.5	10.7061	1.5	2.4
C02	07-07-1997	1.9	18.8	12	12.4483	4	3.8
C02	08-07-1997	0	21.4	14.2	13.8048	4.3	4.3
C02	09-07-1997	0	26.3	11	25.944	2.1	5
C02	10-07-1997	7.1	26	12.6	23.2874	1.9	4.6
C02	11-07-1997	17	21.9	13.7	15.2441	0.9	2.9
C02	12-07-1997	0.2	24.4	14.6	19.8853	1	3.9
C02	13-07-1997	0.2	25	12.6	21.0219	1.5	4
C02	14-07-1997	0.7	24.4	13.3	20.9953	1.2	3.9
C02	15-07-1997	2	22.5	15.2	14.1974	1.4	3.1
C02	16-07-1997	12	24.2	14.5	18.4057	0.9	3.6
C02	17-07-1997	6	25.9	12.8	19.8854	1.1	3.7
C02	18-07-1997	10	20	15.9	9.9889	0.8	2.2
C02	19-07-1997	0.7	21.9	14.3	12.7868	2.3	3.3
C02	20-07-1997	0	24.1	12.7	21.6978	2	4.4
C02	21-07-1997	1	24	9.9	20.1444	1.2	3.7
C02	22-07-1997	0	25.9	13.6	22.0246	1.1	4.2
C02	23-07-1997	8.6	27.5	13.2	22.8997	1.3	4.3
C02	24-07-1997	9	26.9	15.2	17.9993	1	3.7
C02	25-07-1997	0.5	25.6	15.6	16.4523	0.9	3.4
C02	26-07-1997	0	23.4	12.6	21.9994	3.7	5
C02	27-07-1997	0	27	12.1	25.261	1.9	4.9
C02	28-07-1997	9	27.5	13.9	19.5561	1.4	4
C02	29-07-1997	8	19.8	16.6	9.9724	1.2	2.2
C02	30-07-1997	0	26.5	11.7	24.868	0.8	4.3
C02	31-07-1997	33	27.8	13.1	23.9404	2.7	4.9
C02	01-08-1997	3	19.5	12.3	15.4407	2.3	2.9
C02	02-08-1997	0	22.7	9.7	22.3968	2.8	4.2
C02	03-08-1997	0	25.2	12	21.3272	1.4	3.9
C02	04-08-1997	0	27.2	12.5	23.6497	0.9	4.2
C02	05-08-1997	3.2	27.7	16	19.0877	0.9	3.8
C02	06-08-1997	2	20.7	17	10.7309	0.7	2.3
C02	07-08-1997	0	25.9	12.3	23.2324	1.5	4.2
C02	08-08-1997	1	25.9	14.4	17.015	1.1	3.4
C02	09-08-1997	0.8	24.6	15.4	17.2198	1.8	3.6
C02	10-08-1997	3	24	13.5	17.4502	1.7	3.3
C02	11-08-1997	0	26.1	11.9	23.477	1	4
C02	12-08-1997	0	26.7	12.4	23.3233	1	4.1
C02	13-08-1997	0	28	12.8	23.808	0.7	4.1
C02	14-08-1997	0	28.8	13.8	20.7057	0.9	3.9
C02	15-08-1997	0.8	29.2	14.1	19.2275	1.5	3.9
C02	16-08-1997	0	26.1	13.3	20.5261	1	3.6
C02	17-08-1997	0	25.9	13.5	17.7562	1	3.3
C02	18-08-1997	6.7	21.8	15.9	9.4212	0.8	2
C02	19-08-1997	1	24	16	14.4704	0.8	2.9
C02	20-08-1997	0.4	22.4	13.9	12.8632	0.8	2.4
C02	21-08-1997	0	26.2	13.7	18.3984	0.8	3.3
C02	22-08-1997	0	26.8	12.5	21.7227	0.7	3.6
C02	23-08-1997	0	26.9	12	20.7274	1.4	3.6
C02	24-08-1997	0	27	13.1	21.2656	1	3.7
C02	25-08-1997	0	26.9	12.8	20.8145	1.2	3.6
C02	26-08-1997	0	27.6	13.5	20.6395	1.2	3.7
C02	27-08-1997	0.3	27.2	14.8	16.8926	0.9	3.1
C02	28-08-1997	13	28.4	15.1	18.2309	2.6	3.9
C02	29-08-1997	17	17.5	14.5	7.1811	2.4	1.8
C02	30-08-1997	0	22	10.4	16.5647	1.7	3
C02	31-08-1997	0	25.8	9.9	20.2316	1.7	3.4
C02	01-09-1997	0	26.2	10.9	20.7157	0.9	3.3
C02	02-09-1997	0	27	12.3	20.3747	1.2	3.4
C02	03-09-1997	0	27.2	14	18.127	1.1	3.2
C02	04-09-1997	0	27.5	14	17.1836	1.4	3.2
C02	05-09-1997	0	27	16.2	15.8817	1	3
C02	06-09-1997	3	28.1	14.7	18.0148	2.3	3.5
C02	07-09-1997	29	24.7	16.6	12.6919	0.9	2.5
C02	08-09-1997	0	22.5	11.6	16.6588	1.4	2.6
C02	09-09-1997	0	25.9	11	18.9316	1.7	3.1
C02	10-09-1997	0	20.6	12.2	15.6213	2.8	3.1
C02	11-09-1997	0	20.7	8.1	18.3223	1.6	2.6
C02	12-09-1997	0	25.1	7.9	19.0743	0.8	2.5
C02	13-09-1997	35	27	13.5	15.0535	2.1	3
C02	14-09-1997	3	15.8	11.3	7.5837	0.9	1.5
C02	15-09-1997	0	18.5	6.1	17.1662	1.5	2.2
C02	16-09-1997	0	19.5	4.4	17.8028	1.2	2.1
C02	17-09-1997	0	20.6	4.5	18.1449	1.1	2.1
C02	18-09-1997	0	21.9	6.7	16.3935	1.1	2.1
C02	19-09-1997	2	24.5	8	17.0855	1.4	2.4
C02	20-09-1997	0	16.9	10.8	12.652	2.9	2.5
C02	21-09-1997	0	17.4	4.9	14.7552	1.1	1.8
C02	22-09-1997	0	18.7	4.2	15.6736	0.7	1.7
C02	23-09-1997	0	19.8	4.6	16.3931	0.9	1.8
C02	24-09-1997	0	18.7	5.1	14.1676	2.3	2
C02	25-09-1997	0	18.6	5.3	14.4966	1.8	1.9
C02	26-09-1997	0	20.2	7.4	13.9693	1.4	1.9
C02	27-09-1997	0	21.6	5.8	15.4295	1.4	1.9
C02	28-09-1997	0	18.8	9.4	10.7015	0.8	1.6
C02	29-09-1997	0	19.7	9.2	12.9394	0.8	1.7
C02	30-09-1997	4	18.7	7.1	9.3156	0.5	1.2
C02	01-10-1997	1.8	14.4	12.5	2.9429	0.8	0.8
C02	02-10-1997	1	22.5	11.7	8.5141	1.5	1.8
C02	03-10-1997	0	16.6	8.7	11.8204	2.8	2.2
C02	04-10-1997	0	17.7	3.2	13.0932	1.3	1.4
C02	05-10-1997	0	21.7	4.2	14.8582	1.1	1.5
C02	06-10-1997	0	21.9	5.3	14.7965	0.8	1.4
C02	07-10-1997	0	24.2	7.8	12.9857	2	1.8
C02	08-10-1997	0	20.9	9.9	9.4211	0.8	1.2
C02	09-10-1997	0	25.2	11	10.7632	0.9	1.6
C02	10-10-1997	6.4	22.2	10.5	8.8688	2.2	1.5
C02	11-10-1997	0.2	18.4	8.8	11.5256	2.6	1.5
C02	12-10-1997	4	12.7	8.9	4.8255	1	0.8
C02	13-10-1997	0	14.3	3.6	10.4869	1.8	1.3
C02	14-10-1997	0	13	-0.2	10.1758	1.9	1.1
C02	15-10-1997	0	12.6	-0.7	10.2316	1.1	0.9
C02	16-10-1997	0	10.3	4.5	5.2719	1.3	0.9
C02	17-10-1997	0	9.6	5.1	5.0711	1.1	1.1
C02	18-10-1997	0	9.8	1.9	4.497	0.6	0.6
C02	19-10-1997	0	12.2	4.2	8.1874	1.2	0.8
C02	20-10-1997	0	11.7	0.7	9.0769	0.7	0.5
C02	21-10-1997	2	8	1.8	4.4531	2.1	0.6
C02	22-10-1997	0	8.4	2.6	6.6525	1.1	0.8
C02	23-10-1997	0	10	-2.4	8.8451	0.9	0.4
C02	24-10-1997	0	10.4	0.3	7.7536	1.4	0.7
C02	25-10-1997	0	10.2	-3.3	9.4623	1.5	0.7
C02	26-10-1997	0.8	3.6	-0.8	4.0962	1.9	0.5
C02	27-10-1997	2	2.3	1.6	3.4268	2.1	0.7
C02	28-10-1997	0	3.8	-6	8.7464	2.5	0.6
C02	29-10-1997	0	4.8	-6.7	9.5347	1.1	0.4
C02	30-10-1997	0	4.8	-7.4	7.8724	0.9	0.4
C02	31-10-1997	0	5.9	-4.6	6.401	0.7	0.5
C02	01-11-1997	0	8.2	1.4	7.0541	0.9	0.6
C02	02-11-1997	0	10.1	-3.1	9.3152	0.7	0.3
C02	03-11-1997	0	11.4	-2.9	9.0654	1.2	0.3
C02	04-11-1997	0	4.1	0.6	3.2665	1.3	0.8
C02	05-11-1997	0	10.6	-4	7.6653	2.3	0.4
C02	06-11-1997	0	18.1	5.3	6.0607	5.8	1.1
C02	07-11-1997	2	20.8	15.4	4.6728	6.5	2.7
C02	08-11-1997	5.7	17.7	12.7	4.7018	2.3	0.9
C02	09-11-1997	6	12.6	7.9	4.0793	1.9	0.5
C02	10-11-1997	3	13.2	6.7	5.5349	0.8	0.4
C02	11-11-1997	0.8	14.4	2.7	6.607	1.8	0.4
C02	12-11-1997	2	16	5.6	5.9142	3.4	0.8
C02	13-11-1997	22	10.9	9.7	1.2041	3.5	1.1
C02	14-11-1997	0	10.7	5.1	3.3541	1.7	0.8
C02	15-11-1997	0.6	11.6	0	7.1272	1	0.2
C02	16-11-1997	14	4.3	0.1	1.7634	0.7	0.3
C02	17-11-1997	0.3	5.3	1	2.7255	2.2	0.3
C02	18-11-1997	0.2	4.8	1.8	3.0393	4.2	1.1
C02	19-11-1997	0	2.1	-3.4	5.8236	1.9	0.4
C02	20-11-1997	0	1.7	-6.9	6.399	0.8	0
C02	21-11-1997	0	4.1	-6.2	5.1043	0.8	0.1
C02	22-11-1997	0	5.3	-3.5	5.2116	0.7	0.1
C02	23-11-1997	19	1.5	-2.1	1.3775	0.9	0.3
C02	24-11-1997	5	2.6	0.2	1.376	0.5	0.3
C02	25-11-1997	0	1.9	0.6	0.6777	1	0.4
C02	26-11-1997	0.3	3.4	0.9	1.0308	0.6	0.4
C02	27-11-1997	0.4	3.7	1.7	0.8712	0.6	0.4
C02	28-11-1997	0	4.1	2.5	0.7972	0.7	0.5
C02	29-11-1997	4.8	4	1.4	1.3272	0.5	0.3
C02	30-11-1997	12	6.3	3.2	1.1039	1.1	0.4
C02	01-12-1997	9.4	6.5	5.1	0.7118	1.6	0.6
C02	02-12-1997	2	6.6	4.2	0.9261	0.8	0.5
C02	03-12-1997	22	5.9	4.9	0.5697	4.2	0.9
C02	04-12-1997	0	7.4	2.4	4.1551	3.9	0.9
C02	05-12-1997	0	3.9	-2.4	3.7181	0.8	0.2
C02	06-12-1997	0	3.3	-4.3	4.3234	0.7	0
C02	07-12-1997	0	1.7	-5.5	3.4657	0.5	0
C02	08-12-1997	0	5.1	-0.7	3.0185	0.7	0.3
C02	09-12-1997	7	2.8	-0.5	2.0353	0.6	0.2
C02	10-12-1997	0	3.3	1.1	0.7771	0.8	0.4
C02	11-12-1997	2	5.7	1.2	1.689	0.7	0.3
C02	12-12-1997	5	7.5	3.4	2.0164	0.7	0.3
C02	13-12-1997	0	8.8	0	3.7991	1.4	0.2
C02	14-12-1997	0	7.2	-1.6	4.6154	1.2	0.1
C02	15-12-1997	2	2.4	-1.1	1.9868	3.3	0.8
C02	16-12-1997	5	-2.5	-4.3	0.6962	1.9	0.5
C02	17-12-1997	0.1	-6.4	-8.5	0.942	2	0.4
C02	18-12-1997	0.1	-5.1	-7.6	0.8589	1.2	0.3
C02	19-12-1997	0	0.5	-5.4	1.6653	0.8	0.2
C02	20-12-1997	12	1.9	-1.8	1.0722	0.9	0.3
C02	21-12-1997	0	2.5	0.4	0.7238	0.6	0.3
C02	22-12-1997	0.8	4.2	1.3	0.9261	0.9	0.4
C02	23-12-1997	0	4.7	-0.3	2.1953	0.5	0.2
C02	24-12-1997	0	2.9	-0.7	1.2585	0.8	0.3
C02	25-12-1997	0.5	8.7	-0.9	3.9031	0.6	0.1
C02	26-12-1997	9.6	6.4	-0.5	2.1301	0.9	0.1
C02	27-12-1997	0.3	5.7	3.2	1.1198	0.6	0.5
C02	28-12-1997	0	6	-0.9	3.2454	0.9	0.1
C02	29-12-1997	0	7.4	-2.3	5.0837	0.7	0
C02	30-12-1997	0	5	-3.8	4.6752	0.7	0
C02	31-12-1997	0	8.3	-2.8	5.3465	0.8	0
C02	01-01-1998	0	3.1	-2.6	2.8408	0.9	0.2
C02	02-01-1998	0.6	8.6	-1.7	4.0861	2.9	0.1
C02	03-01-1998	0.5	7.2	3.2	2.3088	1.4	0.3
C02	04-01-1998	0	11.9	2.9	4.8289	2.5	0.5
C02	05-01-1998	0.6	8.8	0.5	4.2586	1.9	0.3
C02	06-01-1998	0	11.7	-0.6	5.6967	2.7	0.4
C02	07-01-1998	0	11.4	0.8	5.0775	1.1	0.2
C02	08-01-1998	0	12.8	-1.5	6.2826	0.9	0
C02	09-01-1998	0	3.9	-0.5	2.6982	0.9	0.3
C02	10-01-1998	0	11.6	-2	6.5949	0.7	0
C02	11-01-1998	0	9	-3.2	6.5809	0.8	0
C02	12-01-1998	0	2.6	-4.1	4.2709	0.5	0.1
C02	13-01-1998	0	3.2	-3	3.2309	0.8	0.2
C02	14-01-1998	0	1.2	-2.8	1.9026	1.1	0.3
C02	15-01-1998	0	4.5	-0.8	3.3105	0.8	0.2
C02	16-01-1998	0.2	7.7	-2.2	4.5706	1.2	0.1
C02	17-01-1998	0	7.8	-0.3	3.9218	1	0.3
C02	18-01-1998	0	7.2	-5.1	7.0168	2.2	0.2
C02	19-01-1998	0.4	5.3	-1.4	3.4229	2.4	0.5
C02	20-01-1998	0	6.4	-1.2	2.5777	5.1	1
C02	21-01-1998	0.1	5.2	3.7	1.4657	7.8	2.8
C02	22-01-1998	3.4	3.5	1.2	1.8603	4.4	1.1
C02	23-01-1998	0.3	3.3	0.7	2.1362	2.6	0.8
C02	24-01-1998	0	-0.9	-4	2.0802	0.9	0.3
C02	25-01-1998	0	0.5	-2.1	3.2801	1.4	0.5
C02	26-01-1998	0	0.8	-5.6	6.3587	1.2	0.2
C02	27-01-1998	0	-0.9	-8.2	5.8002	0.8	0.1
C02	28-01-1998	0	0.5	-9.6	6.5753	0.8	0.1
C02	29-01-1998	0	2.1	-5.9	4.7869	0.7	0.3
C02	30-01-1998	0	3.9	-4.4	7.2885	1.7	0.3
C02	31-01-1998	0.2	6.2	-8.1	7.6624	2.3	0.4
C02	01-02-1998	0	-2.9	-7.3	5.6179	1.7	0.6
C02	02-02-1998	0	-1.5	-8.9	5.6902	1.4	0.4
C02	03-02-1998	0	3.8	-10.8	8.5722	1	0.2
C02	04-02-1998	0	2.8	-8.6	8.4389	0.9	0.2
C02	05-02-1998	0	4.6	-10.3	9.119	0.7	0.3
C02	06-02-1998	0	7.5	-9.2	9.6814	1.1	0.3
C02	07-02-1998	0	8.6	-7.1	9.9673	1.3	0.3
C02	08-02-1998	0	7.8	-5.2	7.6619	1.7	0.7
C02	09-02-1998	0	7.4	-6.8	7.0815	0.9	0.6
C02	10-02-1998	0	15.1	-1.8	8.8932	1.1	0.8
C02	11-02-1998	0	16.2	-2.8	10.9117	0.8	0.5
C02	12-02-1998	0	20.5	-1.3	9.4379	1.4	1.1
C02	13-02-1998	0	20.9	4.7	8.7654	2.5	1.7
C02	14-02-1998	0	18.2	3	10.2934	1.6	1
C02	15-02-1998	0	19.2	1.7	10.3372	1.5	1.1
C02	16-02-1998	0	16.5	4.2	8.6554	1.4	1.1
C02	17-02-1998	0	15.2	7.2	8.6262	4.2	2.2
C02	18-02-1998	0	10.1	-2.8	11.1782	1.6	0.8
C02	19-02-1998	0	16.7	-3.1	12.1019	1.2	0.8
C02	20-02-1998	0	13.3	-0.3	11.7015	1.7	0.9
C02	21-02-1998	0	16.3	-2	11.5568	2.2	1.1
C02	22-02-1998	0	14.8	3.5	8.5511	3.2	1.6
C02	23-02-1998	0	14.6	2.1	9.6328	1.2	1
C02	24-02-1998	0.6	15.7	1	11.072	1.1	0.9
C02	25-02-1998	0	12.8	3.5	7.4207	2.6	1.1
C02	26-02-1998	0	13.9	4.2	8.6711	1	1.1
C02	27-02-1998	0	15.7	-1	12.9136	1.2	1.1
C02	28-02-1998	4.5	16	-0.6	13.3438	2.2	1.2
C02	01-03-1998	15.6	2.6	1.6	3.1509	1.6	0.6
C02	02-03-1998	0	9.1	-1.7	10.0932	2.6	1.1
C02	03-03-1998	0	13	-1.3	11.4117	1.8	1
C02	04-03-1998	0	14.6	4.6	7.4425	2.8	1.6
C02	05-03-1998	4.9	16.1	7.8	7.4147	4.2	2.6
C02	06-03-1998	0	12.8	-0.9	12.0501	3	1.7
C02	07-03-1998	0.6	16.3	1.9	10.133	1.4	1.5
C02	08-03-1998	0.3	14.3	5.6	9.2356	1	1.3
C02	09-03-1998	0	7.9	0.3	11.1304	5.3	2.1
C02	10-03-1998	1.3	4.6	-2.5	11.6628	4.5	1.8
C02	11-03-1998	0	3.7	-5.8	12.3534	1.6	1.1
C02	12-03-1998	0	6.8	-6.5	14.4395	1.3	1.2
C02	13-03-1998	0	9.8	-2.4	12.3214	1.6	1.5
C02	14-03-1998	1.4	13.7	-2.5	12.0518	2.8	1.8
C02	15-03-1998	2.3	6.5	1	5.7527	2.7	1.4
C02	16-03-1998	4.8	8.2	-0.5	8.3572	1.8	1.3
C02	17-03-1998	4	6.3	0.4	6.5664	0.7	0.8
C02	18-03-1998	0	11.7	3.6	9.6272	1.4	1.4
C02	19-03-1998	0.7	11.2	2	12.1538	2.9	1.9
C02	20-03-1998	2.4	10.8	0.3	12.0138	3.6	2.2
C02	21-03-1998	0	5.6	-3.2	13.5517	4.1	1.8
C02	22-03-1998	0	4.6	-2.8	12.4183	3.6	1.8
C02	23-03-1998	0	5.6	-6.3	14.6951	1.4	1.3
C02	24-03-1998	0	7.2	-5.9	15.876	2.4	1.7
C02	25-03-1998	0	5.6	-1.3	11.6467	4	2.2
C02	26-03-1998	0	7.6	-2.8	15.9444	1.8	1.8
C02	27-03-1998	0	11.2	-5.3	17.5999	1.3	1.7
C02	28-03-1998	0	16.9	1.2	15.5082	1.5	2.2
C02	29-03-1998	0	14.9	5.9	12.4981	1.1	2
C02	30-03-1998	0	14.2	5.8	11.0996	1.7	2.2
C02	31-03-1998	0	18.3	-0.9	18.0312	1.6	2.3
C02	01-04-1998	0	21.6	1.8	18.969	1.3	2.5
C02	02-04-1998	0	18.8	5.8	13.1581	1.9	2.3
C02	03-04-1998	0	20.6	3.5	17.8309	3.5	3.1
C02	04-04-1998	0.4	18.2	10.2	10.803	6	3.6
C02	05-04-1998	8.1	20.2	11.8	12.7418	4.2	3.5
C02	06-04-1998	4.5	16.3	10.2	10.5572	1.7	2.1
C02	07-04-1998	0.7	17	4.1	12.3139	3	2.5
C02	08-04-1998	1.4	18.2	7.2	14.584	2.5	2.8
C02	09-04-1998	5.6	9.3	7.2	7.7549	1.6	1.4
C02	10-04-1998	0.9	16.8	1.6	16.6894	2.9	2.6
C02	11-04-1998	0.6	17.4	6	19.448	3.6	3.6
C02	12-04-1998	0.1	13.6	4.7	14.2964	5.2	3.2
